question_id,source_row_index,dataset_original_split,project_split,source_model,response_index,expanded_sample_id,faithfulness_label,response_present,missing_reason,split_seed,n_hallucinations
1293,959,train,validation,Llama-2-7b-chat-hf,0,case_de5dd641994e5fd5,1,True,,42,0
1293,959,train,validation,Llama-3.1-8B-Instruct,1,case_ebf7baf6541e4498,1,True,,42,0
1293,959,train,validation,Mistral-7B-Instruct-v0.1,2,case_e0968136d1d8cebf,1,True,,42,0
1293,959,train,validation,Mistral-7B-Instruct-v0.3,3,case_2f0243b8500e4889,1,True,,42,0
1293,960,train,validation,Llama-2-7b-chat-hf,0,case_9e5c362a96a242e5,1,True,,42,0
1293,960,train,validation,Llama-3.1-8B-Instruct,1,case_7afcbf1384b90085,1,True,,42,0
1293,960,train,validation,Mistral-7B-Instruct-v0.1,2,case_c1dd6921e2e2e4f7,1,True,,42,0
1293,960,train,validation,Mistral-7B-Instruct-v0.3,3,case_a3dd4340f2c0d1fd,1,True,,42,0
860,990,train,validation,Llama-2-7b-chat-hf,0,case_eef6b08d366cc836,1,True,,42,0
860,990,train,validation,Llama-3.1-8B-Instruct,1,case_73c8c81669cc9a63,1,True,,42,0
860,990,train,validation,Mistral-7B-Instruct-v0.1,2,case_b0144991bc62628f,1,True,,42,0
860,990,train,validation,Mistral-7B-Instruct-v0.3,3,case_8d191472807c70e6,1,True,,42,0
860,991,train,validation,Llama-2-7b-chat-hf,0,case_f0e8e9d57317fcda,0,True,,42,1
860,991,train,validation,Llama-3.1-8B-Instruct,1,case_424f9e87360132f7,1,True,,42,0
860,991,train,validation,Mistral-7B-Instruct-v0.1,2,case_763af11cd317991b,0,True,,42,1
860,991,train,validation,Mistral-7B-Instruct-v0.3,3,case_f34fd4ad0e7d38ad,1,True,,42,0
390,1026,train,validation,Llama-2-7b-chat-hf,0,case_8bebfdccc64481c5,1,True,,42,0
390,1026,train,validation,Llama-3.1-8B-Instruct,1,case_7068871aba9b2a89,1,True,,42,0
390,1026,train,validation,Mistral-7B-Instruct-v0.1,2,case_a2b13723386d011f,1,True,,42,0
390,1026,train,validation,Mistral-7B-Instruct-v0.3,3,case_53cb0f465fb11842,1,True,,42,0
390,1027,train,validation,Llama-2-7b-chat-hf,0,case_a58d91b7370bf4d1,1,True,,42,0
390,1027,train,validation,Llama-3.1-8B-Instruct,1,case_d81ce2c8c57acdf6,1,True,,42,0
390,1027,train,validation,Mistral-7B-Instruct-v0.1,2,case_d77b31993654040b,1,True,,42,0
390,1027,train,validation,Mistral-7B-Instruct-v0.3,3,case_0ff0a6ddc76a6381,1,True,,42,0
2360,1031,train,validation,Llama-2-7b-chat-hf,0,case_09442808c8be999e,1,True,,42,0
2360,1031,train,validation,Llama-3.1-8B-Instruct,1,case_727720b090bba091,1,True,,42,0
2360,1031,train,validation,Mistral-7B-Instruct-v0.1,2,case_626c66967c2a0239,1,True,,42,0
2360,1031,train,validation,Mistral-7B-Instruct-v0.3,3,case_921dc37465bb312d,1,True,,42,0
2360,1032,train,validation,Llama-2-7b-chat-hf,0,case_24c80637da501899,1,True,,42,0
2360,1032,train,validation,Llama-3.1-8B-Instruct,1,case_4edb6312df28ceb7,1,True,,42,0
2360,1032,train,validation,Mistral-7B-Instruct-v0.1,2,case_0c8d975fd617ce73,0,True,,42,1
2360,1032,train,validation,Mistral-7B-Instruct-v0.3,3,case_b0ce6dbaf11c4891,1,True,,42,0
1025,1041,train,validation,Llama-2-7b-chat-hf,0,case_8546f6b020f1343a,1,True,,42,0
1025,1041,train,validation,Llama-3.1-8B-Instruct,1,case_c2c21abc40e3482f,1,True,,42,0
1025,1041,train,validation,Mistral-7B-Instruct-v0.1,2,case_5d845cc9e77b8767,1,True,,42,0
1025,1041,train,validation,Mistral-7B-Instruct-v0.3,3,case_ddac97a3096ac951,1,True,,42,0
1025,1042,train,validation,Llama-2-7b-chat-hf,0,case_8884b8404c99d665,0,True,,42,1
1025,1042,train,validation,Llama-3.1-8B-Instruct,1,case_3bb702f4d9387723,1,True,,42,0
1025,1042,train,validation,Mistral-7B-Instruct-v0.1,2,case_0115aa518f234e31,1,True,,42,0
1025,1042,train,validation,Mistral-7B-Instruct-v0.3,3,case_f8867a8557705d3e,1,True,,42,0
1523,1050,train,validation,Llama-2-7b-chat-hf,0,case_c3c2a3893e037faf,1,True,,42,0
1523,1050,train,validation,Llama-3.1-8B-Instruct,1,case_2c97812f7a277074,1,True,,42,0
1523,1050,train,validation,Mistral-7B-Instruct-v0.1,2,case_3da0ec1648385181,1,True,,42,0
1523,1050,train,validation,Mistral-7B-Instruct-v0.3,3,case_3e6c7f7655c43f55,1,True,,42,0
1523,1051,train,validation,Llama-2-7b-chat-hf,0,case_41d4ecc874a7b3b7,1,True,,42,0
1523,1051,train,validation,Llama-3.1-8B-Instruct,1,case_fea89f025491288d,1,True,,42,0
1523,1051,train,validation,Mistral-7B-Instruct-v0.1,2,case_b5951b005372cc16,1,True,,42,0
1523,1051,train,validation,Mistral-7B-Instruct-v0.3,3,case_f5620d23d15979a2,1,True,,42,0
40,1064,train,validation,Llama-2-7b-chat-hf,0,case_b5a9b69f0e1c4e37,1,True,,42,0
40,1064,train,validation,Llama-3.1-8B-Instruct,1,case_73a8cfa529666ad9,1,True,,42,0
40,1064,train,validation,Mistral-7B-Instruct-v0.1,2,case_aef95cd59540d809,1,True,,42,0
40,1064,train,validation,Mistral-7B-Instruct-v0.3,3,case_2c9d4a483c0ad6bd,1,True,,42,0
40,1065,train,validation,Llama-2-7b-chat-hf,0,case_12cd8cbf9a95901f,0,True,,42,1
40,1065,train,validation,Llama-3.1-8B-Instruct,1,case_e68381472eb1cd0a,1,True,,42,0
40,1065,train,validation,Mistral-7B-Instruct-v0.1,2,case_0f5332138217cc93,0,True,,42,1
40,1065,train,validation,Mistral-7B-Instruct-v0.3,3,case_ae93ca1e6b29cf5e,0,True,,42,1
1683,1090,train,validation,Llama-2-7b-chat-hf,0,case_875fbfbae538e022,1,True,,42,0
1683,1090,train,validation,Llama-3.1-8B-Instruct,1,case_0a7957acdb15a1a5,1,True,,42,0
1683,1090,train,validation,Mistral-7B-Instruct-v0.1,2,case_4c1ff486fe2af04d,0,True,,42,1
1683,1090,train,validation,Mistral-7B-Instruct-v0.3,3,case_38f6477763ffe2d8,1,True,,42,0
1683,1091,train,validation,Llama-2-7b-chat-hf,0,case_30fd194ca29d9f74,0,True,,42,1
1683,1091,train,validation,Llama-3.1-8B-Instruct,1,case_da135fa28ee3cbd2,1,True,,42,0
1683,1091,train,validation,Mistral-7B-Instruct-v0.1,2,case_a93b0d98686f8b53,0,True,,42,1
1683,1091,train,validation,Mistral-7B-Instruct-v0.3,3,case_54c4ecde6c1e8e64,0,True,,42,1
1505,1120,train,validation,Llama-2-7b-chat-hf,0,case_9bc2923fb2a5dd8e,0,True,,42,1
1505,1120,train,validation,Llama-3.1-8B-Instruct,1,case_ef910f011543904d,1,True,,42,0
1505,1120,train,validation,Mistral-7B-Instruct-v0.1,2,case_68f1873a16cfc82e,1,True,,42,0
1505,1120,train,validation,Mistral-7B-Instruct-v0.3,3,case_8254992bf87aef60,1,True,,42,0
1505,1121,train,validation,Llama-2-7b-chat-hf,0,case_cb410973c89d12e5,1,True,,42,0
1505,1121,train,validation,Llama-3.1-8B-Instruct,1,case_54bfd9cdd336e3f1,1,True,,42,0
1505,1121,train,validation,Mistral-7B-Instruct-v0.1,2,case_d90457cdf5f17002,0,True,,42,1
1505,1121,train,validation,Mistral-7B-Instruct-v0.3,3,case_bc5c8f4e38c5b624,1,True,,42,0
2254,1126,train,validation,Llama-2-7b-chat-hf,0,case_73a4cfbe86a7a08b,0,True,,42,1
2254,1126,train,validation,Llama-3.1-8B-Instruct,1,case_0e35c1347178b8d9,1,True,,42,0
2254,1126,train,validation,Mistral-7B-Instruct-v0.1,2,case_1c6a36d978e45ee2,1,True,,42,0
2254,1126,train,validation,Mistral-7B-Instruct-v0.3,3,case_f40ad9e3aece08e1,1,True,,42,0
2254,1127,train,validation,Llama-2-7b-chat-hf,0,case_a8ed350ea05ec9f5,0,True,,42,2
2254,1127,train,validation,Llama-3.1-8B-Instruct,1,case_2b63a9d600c4fa1a,1,True,,42,0
2254,1127,train,validation,Mistral-7B-Instruct-v0.1,2,case_7deba0d071e190a8,0,True,,42,1
2254,1127,train,validation,Mistral-7B-Instruct-v0.3,3,case_f4ec73014e43624b,1,True,,42,0
1150,1128,train,validation,Llama-2-7b-chat-hf,0,case_725d71413cb764ad,0,True,,42,1
1150,1128,train,validation,Llama-3.1-8B-Instruct,1,case_585f529485b858a1,1,True,,42,0
1150,1128,train,validation,Mistral-7B-Instruct-v0.1,2,case_f1d9045846ed5ec1,1,True,,42,0
1150,1128,train,validation,Mistral-7B-Instruct-v0.3,3,case_1cb2d7f0cf2c4ad3,1,True,,42,0
1150,1129,train,validation,Llama-2-7b-chat-hf,0,case_2640b61bdd5c194b,0,True,,42,1
1150,1129,train,validation,Llama-3.1-8B-Instruct,1,case_9a28429fdedf91c0,1,True,,42,0
1150,1129,train,validation,Mistral-7B-Instruct-v0.1,2,case_63169b2c4f5a4f23,1,True,,42,0
1150,1129,train,validation,Mistral-7B-Instruct-v0.3,3,case_63cb2d1842232899,1,True,,42,0
307,1130,train,validation,Llama-2-7b-chat-hf,0,case_dca034836af14a1f,1,True,,42,0
307,1130,train,validation,Llama-3.1-8B-Instruct,1,case_f1250440e741f1d5,0,True,,42,1
307,1130,train,validation,Mistral-7B-Instruct-v0.1,2,case_3333f36b47d4537a,1,True,,42,0
307,1130,train,validation,Mistral-7B-Instruct-v0.3,3,case_f368ea14f69135d1,1,True,,42,0
307,1131,train,validation,Llama-2-7b-chat-hf,0,case_3dda0932868a30dd,0,True,,42,1
307,1131,train,validation,Llama-3.1-8B-Instruct,1,case_e05cdac44b73cdcd,1,True,,42,0
307,1131,train,validation,Mistral-7B-Instruct-v0.1,2,case_5718581d8f0889c2,0,True,,42,1
307,1131,train,validation,Mistral-7B-Instruct-v0.3,3,case_bc96c28a01914119,1,True,,42,0
379,1147,train,validation,Llama-2-7b-chat-hf,0,case_e905a9060f85ee21,1,True,,42,0
379,1147,train,validation,Llama-3.1-8B-Instruct,1,case_2448087ac5a39425,1,True,,42,0
379,1147,train,validation,Mistral-7B-Instruct-v0.1,2,case_bfc00749959ed09a,1,True,,42,0
379,1147,train,validation,Mistral-7B-Instruct-v0.3,3,case_47adb9383b721be1,1,True,,42,0
379,1148,train,validation,Llama-2-7b-chat-hf,0,case_889f991c24fd99d7,1,True,,42,0
379,1148,train,validation,Llama-3.1-8B-Instruct,1,case_f9d8224d84c777c9,1,True,,42,0
379,1148,train,validation,Mistral-7B-Instruct-v0.1,2,case_5f79da5ef0b70e49,1,True,,42,0
379,1148,train,validation,Mistral-7B-Instruct-v0.3,3,case_5204948ab4c8e6b6,1,True,,42,0
446,1153,train,validation,Llama-2-7b-chat-hf,0,case_cf93e622ef301cb4,0,True,,42,1
446,1153,train,validation,Llama-3.1-8B-Instruct,1,case_d3f5d420b8abaf65,1,True,,42,0
446,1153,train,validation,Mistral-7B-Instruct-v0.1,2,case_1794fd587725039a,0,True,,42,1
446,1153,train,validation,Mistral-7B-Instruct-v0.3,3,case_bda1ac082344a5bf,1,True,,42,0
446,1154,train,validation,Llama-2-7b-chat-hf,0,case_5527c8ed27b2ed3b,0,True,,42,1
446,1154,train,validation,Llama-3.1-8B-Instruct,1,case_8732068950eaa0f1,1,True,,42,0
446,1154,train,validation,Mistral-7B-Instruct-v0.1,2,case_e92f43774a14fe31,0,True,,42,1
446,1154,train,validation,Mistral-7B-Instruct-v0.3,3,case_2c8a0d920d2c3604,1,True,,42,0
822,1173,train,validation,Llama-2-7b-chat-hf,0,case_05f9d98cc5a0ba40,1,True,,42,0
822,1173,train,validation,Llama-3.1-8B-Instruct,1,case_8fda4ca278b1da16,1,True,,42,0
822,1173,train,validation,Mistral-7B-Instruct-v0.1,2,case_f916f5307b666189,1,True,,42,0
822,1173,train,validation,Mistral-7B-Instruct-v0.3,3,case_7d876613a829b085,1,True,,42,0
822,1174,train,validation,Llama-2-7b-chat-hf,0,case_4e68d6ea83fb3c81,0,True,,42,3
822,1174,train,validation,Llama-3.1-8B-Instruct,1,case_111c49c01d671b7f,1,True,,42,0
822,1174,train,validation,Mistral-7B-Instruct-v0.1,2,case_fafd1f92788d8754,1,True,,42,0
822,1174,train,validation,Mistral-7B-Instruct-v0.3,3,case_04a9d37f4ffc1955,1,True,,42,0
2255,1212,train,validation,Llama-2-7b-chat-hf,0,case_c5db5428d9c032eb,1,True,,42,0
2255,1212,train,validation,Llama-3.1-8B-Instruct,1,case_fdd56394d157dc24,1,True,,42,0
2255,1212,train,validation,Mistral-7B-Instruct-v0.1,2,case_631bb549e133541d,1,True,,42,0
2255,1212,train,validation,Mistral-7B-Instruct-v0.3,3,case_1863000cee4f660b,1,True,,42,0
2255,1213,train,validation,Llama-2-7b-chat-hf,0,case_60119acdfe2afe04,1,True,,42,0
2255,1213,train,validation,Llama-3.1-8B-Instruct,1,case_08d620e9bee22508,1,True,,42,0
2255,1213,train,validation,Mistral-7B-Instruct-v0.1,2,case_d3ec0a9a3c9ad4ba,0,True,,42,1
2255,1213,train,validation,Mistral-7B-Instruct-v0.3,3,case_a6b6d538a13a92e6,1,True,,42,0
1214,1226,train,validation,Llama-2-7b-chat-hf,0,case_098f8b79aef5267a,0,True,,42,2
1214,1226,train,validation,Llama-3.1-8B-Instruct,1,case_9196d44da9678d87,1,True,,42,0
1214,1226,train,validation,Mistral-7B-Instruct-v0.1,2,case_198000247c441757,1,True,,42,0
1214,1226,train,validation,Mistral-7B-Instruct-v0.3,3,case_95be5ceee6e77528,1,True,,42,0
1214,1227,train,validation,Llama-2-7b-chat-hf,0,case_22be5f234a4d129d,1,True,,42,0
1214,1227,train,validation,Llama-3.1-8B-Instruct,1,case_08d23158d18d21f8,1,True,,42,0
1214,1227,train,validation,Mistral-7B-Instruct-v0.1,2,case_b5329c4799239e0f,0,True,,42,1
1214,1227,train,validation,Mistral-7B-Instruct-v0.3,3,case_3f7c610d17673fd0,1,True,,42,0
134,1233,train,validation,Llama-2-7b-chat-hf,0,case_ea1da57d34610ae8,0,True,,42,1
134,1233,train,validation,Llama-3.1-8B-Instruct,1,case_846091029cd97a47,1,True,,42,0
134,1233,train,validation,Mistral-7B-Instruct-v0.1,2,case_be969377c8ef2a34,1,True,,42,0
134,1233,train,validation,Mistral-7B-Instruct-v0.3,3,case_46ad6fd9a4e41ef0,1,True,,42,0
134,1234,train,validation,Llama-2-7b-chat-hf,0,case_3d593dfbcd98ff88,0,True,,42,1
134,1234,train,validation,Llama-3.1-8B-Instruct,1,case_fab3a15696567f2b,1,True,,42,0
134,1234,train,validation,Mistral-7B-Instruct-v0.1,2,case_441a04453808a58f,1,True,,42,0
134,1234,train,validation,Mistral-7B-Instruct-v0.3,3,case_0a5de82e475aeb59,1,True,,42,0
1429,1240,train,validation,Llama-2-7b-chat-hf,0,case_5e75c0e374dc4e0d,1,True,,42,0
1429,1240,train,validation,Llama-3.1-8B-Instruct,1,case_f62ab93fb72889c5,1,True,,42,0
1429,1240,train,validation,Mistral-7B-Instruct-v0.1,2,case_5f3b3276ca379078,0,True,,42,1
1429,1240,train,validation,Mistral-7B-Instruct-v0.3,3,case_a8bcfe9c4d63fb2f,1,True,,42,0
1429,1241,train,validation,Llama-2-7b-chat-hf,0,case_d34eb25e868595fc,0,True,,42,1
1429,1241,train,validation,Llama-3.1-8B-Instruct,1,case_738bce7d8cec29d0,1,True,,42,0
1429,1241,train,validation,Mistral-7B-Instruct-v0.1,2,case_02197c0919b6157c,1,True,,42,0
1429,1241,train,validation,Mistral-7B-Instruct-v0.3,3,case_d7bf5271384874bf,0,True,,42,2
1275,1242,train,validation,Llama-2-7b-chat-hf,0,case_76025ee2583760c1,1,True,,42,0
1275,1242,train,validation,Llama-3.1-8B-Instruct,1,case_3e87ddfbcfe9a602,1,True,,42,0
1275,1242,train,validation,Mistral-7B-Instruct-v0.1,2,case_561074b401ded8f3,1,True,,42,0
1275,1242,train,validation,Mistral-7B-Instruct-v0.3,3,case_6290e826ada93507,1,True,,42,0
518,1243,train,validation,Llama-2-7b-chat-hf,0,case_86db75d01b25b22c,1,True,,42,0
518,1243,train,validation,Llama-3.1-8B-Instruct,1,case_8b967dd79163ca53,1,True,,42,0
518,1243,train,validation,Mistral-7B-Instruct-v0.1,2,case_d8d924104bcd6b7a,1,True,,42,0
518,1243,train,validation,Mistral-7B-Instruct-v0.3,3,case_7fb8db5e75cf2e7a,1,True,,42,0
518,1244,train,validation,Llama-2-7b-chat-hf,0,case_1de8dd410e29408c,1,True,,42,0
518,1244,train,validation,Llama-3.1-8B-Instruct,1,case_186d0e73adc5f554,1,True,,42,0
518,1244,train,validation,Mistral-7B-Instruct-v0.1,2,case_c113fa5f62342ebc,1,True,,42,0
518,1244,train,validation,Mistral-7B-Instruct-v0.3,3,case_db237d4b46fd7adc,1,True,,42,0
1273,1261,train,validation,Llama-2-7b-chat-hf,0,case_8d9df70fbf1a646e,0,True,,42,2
1273,1261,train,validation,Llama-3.1-8B-Instruct,1,case_884dc836665beb68,0,True,,42,1
1273,1261,train,validation,Mistral-7B-Instruct-v0.1,2,case_8179d0b2f90c03a3,1,True,,42,0
1273,1261,train,validation,Mistral-7B-Instruct-v0.3,3,case_bf63e2eb34a918da,1,True,,42,0
1273,1262,train,validation,Llama-2-7b-chat-hf,0,case_93a74a3216bcb101,0,True,,42,4
1273,1262,train,validation,Llama-3.1-8B-Instruct,1,case_f9e0c13201043c60,1,True,,42,0
1273,1262,train,validation,Mistral-7B-Instruct-v0.1,2,case_779f31b59a87f520,1,True,,42,0
1273,1262,train,validation,Mistral-7B-Instruct-v0.3,3,case_e82995ad20e11f52,1,True,,42,0
1171,1265,train,validation,Llama-2-7b-chat-hf,0,case_d23a3762fc28091b,1,True,,42,0
1171,1265,train,validation,Llama-3.1-8B-Instruct,1,case_161498831efd3752,1,True,,42,0
1171,1265,train,validation,Mistral-7B-Instruct-v0.1,2,case_7717dd4597dc397f,1,True,,42,0
1171,1265,train,validation,Mistral-7B-Instruct-v0.3,3,case_92ab0fb076189102,1,True,,42,0
1171,1266,train,validation,Llama-2-7b-chat-hf,0,case_709e700e0a9943b1,1,True,,42,0
1171,1266,train,validation,Llama-3.1-8B-Instruct,1,case_3e98773a84faff44,1,True,,42,0
1171,1266,train,validation,Mistral-7B-Instruct-v0.1,2,case_e6290bc3fb11ed93,0,True,,42,1
1171,1266,train,validation,Mistral-7B-Instruct-v0.3,3,case_40f0fb495cc4c9d1,1,True,,42,0
1773,1275,train,validation,Llama-2-7b-chat-hf,0,case_d25a5439120e108b,1,True,,42,0
1773,1275,train,validation,Llama-3.1-8B-Instruct,1,case_83fcf97328c01d8b,1,True,,42,0
1773,1275,train,validation,Mistral-7B-Instruct-v0.1,2,case_5d3e567771a77d8f,1,True,,42,0
1773,1275,train,validation,Mistral-7B-Instruct-v0.3,3,case_9aecaa0f549c274f,1,True,,42,0
1773,1276,train,validation,Llama-2-7b-chat-hf,0,case_d5e938722a58cff8,1,True,,42,0
1773,1276,train,validation,Llama-3.1-8B-Instruct,1,case_6281ae0ecf273af6,1,True,,42,0
1773,1276,train,validation,Mistral-7B-Instruct-v0.1,2,case_98a79740a8995226,1,True,,42,0
1773,1276,train,validation,Mistral-7B-Instruct-v0.3,3,case_6bbb1c1a4618992a,1,True,,42,0
606,1289,train,validation,Llama-2-7b-chat-hf,0,case_698a88f5d6841f8f,0,True,,42,1
606,1289,train,validation,Llama-3.1-8B-Instruct,1,case_aa3473dbb9c3526d,1,True,,42,0
606,1289,train,validation,Mistral-7B-Instruct-v0.1,2,case_6c1b536c307c9e36,0,True,,42,2
606,1289,train,validation,Mistral-7B-Instruct-v0.3,3,case_16ea2ff4790f4586,0,True,,42,1
606,1290,train,validation,Llama-2-7b-chat-hf,0,case_367e7cee3e8da3eb,0,True,,42,1
606,1290,train,validation,Llama-3.1-8B-Instruct,1,case_ab39ff199893828b,1,True,,42,0
606,1290,train,validation,Mistral-7B-Instruct-v0.1,2,case_b10dcb5941493616,0,True,,42,1
606,1290,train,validation,Mistral-7B-Instruct-v0.3,3,case_8c9b6fbd5d584cfa,0,True,,42,1
246,1318,train,validation,Llama-2-7b-chat-hf,0,case_d9dba58f7cdeea04,1,True,,42,0
246,1318,train,validation,Llama-3.1-8B-Instruct,1,case_2c0f2f15dafd25a3,1,True,,42,0
246,1318,train,validation,Mistral-7B-Instruct-v0.1,2,case_0c73b4dd5293f683,1,True,,42,0
246,1318,train,validation,Mistral-7B-Instruct-v0.3,3,case_473c3bb4a1c3befb,1,True,,42,0
246,1319,train,validation,Llama-2-7b-chat-hf,0,case_f0d02987f8370076,1,True,,42,0
246,1319,train,validation,Llama-3.1-8B-Instruct,1,case_ae79e4d2d963a4e8,1,True,,42,0
246,1319,train,validation,Mistral-7B-Instruct-v0.1,2,case_f41f5b630b04129e,1,True,,42,0
246,1319,train,validation,Mistral-7B-Instruct-v0.3,3,case_8a4c05a7ec40bb06,1,True,,42,0
1550,1330,train,validation,Llama-2-7b-chat-hf,0,case_48d03d2724aa0b02,1,True,,42,0
1550,1330,train,validation,Llama-3.1-8B-Instruct,1,case_d6311219c6885ac8,1,True,,42,0
1550,1330,train,validation,Mistral-7B-Instruct-v0.1,2,case_5f9c81702ceafae0,0,True,,42,1
1550,1330,train,validation,Mistral-7B-Instruct-v0.3,3,case_16f47828e0b9c58e,1,True,,42,0
1550,1331,train,validation,Llama-2-7b-chat-hf,0,case_eb69417900f5fb08,0,True,,42,1
1550,1331,train,validation,Llama-3.1-8B-Instruct,1,case_fa247a023b86d7b4,1,True,,42,0
1550,1331,train,validation,Mistral-7B-Instruct-v0.1,2,case_72ea40090ea86cff,1,True,,42,0
1550,1331,train,validation,Mistral-7B-Instruct-v0.3,3,case_346b6122d5ea7b20,1,True,,42,0
738,1332,train,validation,Llama-2-7b-chat-hf,0,case_c202e2608379c3cd,1,True,,42,0
738,1332,train,validation,Llama-3.1-8B-Instruct,1,case_931b893d5f579825,1,True,,42,0
738,1332,train,validation,Mistral-7B-Instruct-v0.1,2,case_f8194be42f1b4471,1,True,,42,0
738,1332,train,validation,Mistral-7B-Instruct-v0.3,3,case_18ca993e6e3f9fec,1,True,,42,0
738,1333,train,validation,Llama-2-7b-chat-hf,0,case_e3dacf46b2b3f247,1,True,,42,0
738,1333,train,validation,Llama-3.1-8B-Instruct,1,case_eadf5fc031c6f823,1,True,,42,0
738,1333,train,validation,Mistral-7B-Instruct-v0.1,2,case_1569a6095997b30b,1,True,,42,0
738,1333,train,validation,Mistral-7B-Instruct-v0.3,3,case_8f5f8537929afd4e,0,True,,42,1
443,1338,train,validation,Llama-2-7b-chat-hf,0,case_e02136f7708bb2d8,0,True,,42,1
443,1338,train,validation,Llama-3.1-8B-Instruct,1,case_05821ead90f7b04a,0,True,,42,1
443,1338,train,validation,Mistral-7B-Instruct-v0.1,2,case_3283b30cc49257f2,0,True,,42,1
443,1338,train,validation,Mistral-7B-Instruct-v0.3,3,case_509c4301c43222b4,1,True,,42,0
443,1339,train,validation,Llama-2-7b-chat-hf,0,case_a9aa7223e40791da,0,True,,42,1
443,1339,train,validation,Llama-3.1-8B-Instruct,1,case_ecdc1344e97ea094,1,True,,42,0
443,1339,train,validation,Mistral-7B-Instruct-v0.1,2,case_95d8a5b3d6c0df6a,0,True,,42,1
443,1339,train,validation,Mistral-7B-Instruct-v0.3,3,case_25892a453c0074df,1,True,,42,0
646,1370,train,validation,Llama-2-7b-chat-hf,0,case_1ba76359efd557fb,1,True,,42,0
646,1370,train,validation,Llama-3.1-8B-Instruct,1,case_582fe5b0de6a71e2,1,True,,42,0
646,1370,train,validation,Mistral-7B-Instruct-v0.1,2,case_50c99fc9d51e579e,1,True,,42,0
646,1370,train,validation,Mistral-7B-Instruct-v0.3,3,case_6dfa4313026f8f77,1,True,,42,0
646,1371,train,validation,Llama-2-7b-chat-hf,0,case_28dd85ed91cd56b4,0,True,,42,2
646,1371,train,validation,Llama-3.1-8B-Instruct,1,case_0744e8416ee4d19b,1,True,,42,0
646,1371,train,validation,Mistral-7B-Instruct-v0.1,2,case_2b5a4d95385823c2,1,True,,42,0
646,1371,train,validation,Mistral-7B-Instruct-v0.3,3,case_9c507a4ea26b0930,0,True,,42,1
2258,1376,train,validation,Llama-2-7b-chat-hf,0,case_4c4f5341a33ec756,1,True,,42,0
2258,1376,train,validation,Llama-3.1-8B-Instruct,1,case_77f4fade65eb8589,1,True,,42,0
2258,1376,train,validation,Mistral-7B-Instruct-v0.1,2,case_fc3b708d30e2f085,1,True,,42,0
2258,1376,train,validation,Mistral-7B-Instruct-v0.3,3,case_f92e58dd0e137e83,1,True,,42,0
2258,1377,train,validation,Llama-2-7b-chat-hf,0,case_e7dd9d8f9fe45c2f,1,True,,42,0
2258,1377,train,validation,Llama-3.1-8B-Instruct,1,case_9e2ccb74037bceb9,1,True,,42,0
2258,1377,train,validation,Mistral-7B-Instruct-v0.1,2,case_9f65535d4b9c7237,1,True,,42,0
2258,1377,train,validation,Mistral-7B-Instruct-v0.3,3,case_e1ac17482de97717,1,True,,42,0
876,1386,train,validation,Llama-2-7b-chat-hf,0,case_04422015e584cea9,1,True,,42,0
876,1386,train,validation,Llama-3.1-8B-Instruct,1,case_f78cb4e22ce3f267,1,True,,42,0
876,1386,train,validation,Mistral-7B-Instruct-v0.1,2,case_0c39e71568792e0e,1,True,,42,0
876,1386,train,validation,Mistral-7B-Instruct-v0.3,3,case_137afbbcf7b69e87,1,True,,42,0
876,1387,train,validation,Llama-2-7b-chat-hf,0,case_8044342628d21875,1,True,,42,0
876,1387,train,validation,Llama-3.1-8B-Instruct,1,case_6e49a1f40c91d5d9,1,True,,42,0
876,1387,train,validation,Mistral-7B-Instruct-v0.1,2,case_a258425dc85e7047,1,True,,42,0
876,1387,train,validation,Mistral-7B-Instruct-v0.3,3,case_2905f31d94ca1d74,1,True,,42,0
1426,1388,train,validation,Llama-2-7b-chat-hf,0,case_3386097b9fc5eb5c,0,True,,42,1
1426,1388,train,validation,Llama-3.1-8B-Instruct,1,case_f7df6ad1498bdadd,1,True,,42,0
1426,1388,train,validation,Mistral-7B-Instruct-v0.1,2,case_43b0d9d8748c41ff,1,True,,42,0
1426,1388,train,validation,Mistral-7B-Instruct-v0.3,3,case_c7f92174e996c2c7,1,True,,42,0
1426,1389,train,validation,Llama-2-7b-chat-hf,0,case_464c4482cd42029b,1,True,,42,0
1426,1389,train,validation,Llama-3.1-8B-Instruct,1,case_222753436f813d77,1,True,,42,0
1426,1389,train,validation,Mistral-7B-Instruct-v0.1,2,case_46788ae5b4258adb,1,True,,42,0
1426,1389,train,validation,Mistral-7B-Instruct-v0.3,3,case_ee22229699a11c30,1,True,,42,0
1931,1392,train,validation,Llama-2-7b-chat-hf,0,case_dc9bdfe10a791e89,1,True,,42,0
1931,1392,train,validation,Llama-3.1-8B-Instruct,1,case_4dc5095b53eb9bb5,1,True,,42,0
1931,1392,train,validation,Mistral-7B-Instruct-v0.1,2,case_52ed958075540b68,1,True,,42,0
1931,1392,train,validation,Mistral-7B-Instruct-v0.3,3,case_57983d5e8a2a510d,1,True,,42,0
1931,1393,train,validation,Llama-2-7b-chat-hf,0,case_7e435c94f2d5f47c,0,True,,42,1
1931,1393,train,validation,Llama-3.1-8B-Instruct,1,case_9a1b28830cf8229f,1,True,,42,0
1931,1393,train,validation,Mistral-7B-Instruct-v0.1,2,case_43179e2e0fc84186,1,True,,42,0
1931,1393,train,validation,Mistral-7B-Instruct-v0.3,3,case_d300d9560f1f9922,1,True,,42,0
